date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
24-06-2024,40,As It Was,Harry Styles,93,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
24-06-2024,41,DIE,Gazo,77,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
24-06-2024,42,TQG,KAROL G,96,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
24-06-2024,43,Some Kind Of Kiss,Sound Of Legend,74,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
24-06-2024,44,Tek Tek (feat. MHD),DYSTINCT,65,161506,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
24-06-2024,45,FLEURS (feat. Tiakola),Gazo,75,210933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
24-06-2024,46,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
24-06-2024,47,THIS YEAR (Blessings) - French Remix,Victor Thompson & Vacra,73,134972,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732bb47476de70c0de9c9a29be
24-06-2024,48,Jolie Go,Shay,72,166654,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735a09eb134f4d28030aad22f3
24-06-2024,49,Eyes Closed,Ed Sheeran,83,194848,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273a0aea3805ed6a87aa394c796
24-06-2024,50,The Fool,Jain,71,207733,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273ea494aca4f8ae6a9c2b904f9
25-06-2024,1,Bolide allemand,SDM,82,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
25-06-2024,2,Meuda,Tiakola,80,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
25-06-2024,3,C'est carré le S,Naps,59,201533,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273d33a76e9a6447e09922125a7
25-06-2024,4,Nouvelles,PLK,77,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
25-06-2024,5,Rush,Ayra Starr,83,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
25-06-2024,6,LA RUE,No Limit & Gazo & Damso,80,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
25-06-2024,7,Saiyan,Heuss L'enfoiré & Gazo,73,189829,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a557147daf896f6c80b79d58
25-06-2024,8,Jolie (feat. Ninho),GAULOIS,77,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
25-06-2024,9,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
25-06-2024,10,TP,Sadek,65,178266,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2737ead397c5b37e15ce28d8b2c
25-06-2024,11,Demain,PLK,80,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
25-06-2024,12,Laboratoire,Werenoi,77,162840,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
25-06-2024,13,Solitaire,Werenoi,76,146440,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
25-06-2024,14,"1,2,3 Soleil",NAZAKEBLACK & Naza & KeBlack,70,173419,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b97a798223df384eb95a3188
25-06-2024,15,Tattoo,Loreen,94,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
25-06-2024,16,Tiki Taka,Vacra,69,174829,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
25-06-2024,17,Decrescendo,Lomepal,77,218586,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
25-06-2024,18,Finale - Nouvelle École,Dau,76,180000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27383a0df30f0edbc00c5fc0d2a
25-06-2024,19,Extendo,Vladimir Cauchemar & SCH & Unknown T,57,165417,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fafd7cacf6f8e44b1d553d23
25-06-2024,20,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
25-06-2024,21,La faille,Jul,68,291280,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273c6f5a6c929bb4da899b35fa2
25-06-2024,22,Dépassé,Nuit Incolore,76,172394,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
25-06-2024,23,Nocif,Hamza,75,229386,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
25-06-2024,24,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,93,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
25-06-2024,25,Capitaine,Djadja & Dinaz,77,155920,album,34,TRUE,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
25-06-2024,26,Business (feat. Naza),DYSTINCT,67,170435,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
25-06-2024,27,Mr. Ocho,SDM,77,226653,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
25-06-2024,28,Méchant,Maes,18,141247,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273dd6e7fb47dbc590221c98b25
25-06-2024,29,Urus,Favé,72,147788,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273583586e9318379d1add68cfe
25-06-2024,30,The Ballet Girl,Aden Foyer,78,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
25-06-2024,31,People,Libianca,94,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
25-06-2024,32,Entraînement,Jul,72,251266,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273c6f5a6c929bb4da899b35fa2
25-06-2024,33,Piranha (feat. Vacra),Nahir,23,155760,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b8fd99915aa69a6c3ac4fb69
25-06-2024,34,La bandite,Jul,79,160893,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f
25-06-2024,35,Ciao,Werenoi,74,216333,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
25-06-2024,36,Daylight,David Kushner,98,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
25-06-2024,37,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,93,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
25-06-2024,38,La League,Werenoi,75,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
25-06-2024,39,Substitution,Purple Disco Machine & Kungs,85,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
25-06-2024,40,TRUSTFALL,P!nk,78,237200,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2735b8cf73dd4eebd286d9a2c78
25-06-2024,41,As It Was,Harry Styles,93,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
25-06-2024,42,Tek Tek (feat. MHD),DYSTINCT,65,161506,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
25-06-2024,43,AMBER,Zola,68,182493,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
25-06-2024,44,25 G,Ninho,73,250120,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273317dd270afbcdec456fa3ad1
25-06-2024,45,DIE,Gazo,77,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
25-06-2024,46,TQG,KAROL G,96,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
25-06-2024,47,THIS YEAR (Blessings) - French Remix,Victor Thompson & Vacra,73,134972,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732bb47476de70c0de9c9a29be
25-06-2024,48,Some Kind Of Kiss,Sound Of Legend,74,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
25-06-2024,49,Dernière fois,Nej,55,198698,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736b9a0d1bc3a8471793c45bb0
25-06-2024,50,FLEURS (feat. Tiakola),Gazo,75,210933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
26-06-2024,1,Bolide allemand,SDM,82,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
26-06-2024,2,Meuda,Tiakola,80,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
26-06-2024,3,C'est carré le S,Naps,59,201533,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273d33a76e9a6447e09922125a7
26-06-2024,4,Rush,Ayra Starr,83,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
26-06-2024,5,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
26-06-2024,6,Nouvelles,PLK,77,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
26-06-2024,7,Saiyan,Heuss L'enfoiré & Gazo,74,189829,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a557147daf896f6c80b79d58
26-06-2024,8,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
26-06-2024,9,LA RUE,No Limit & Gazo & Damso,80,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
26-06-2024,10,Tiki Taka,Vacra,69,174829,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
26-06-2024,11,Tattoo,Loreen,94,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
26-06-2024,12,Demain,PLK,80,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
26-06-2024,13,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,93,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
26-06-2024,14,"1,2,3 Soleil",NAZAKEBLACK & Naza & KeBlack,71,173419,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b97a798223df384eb95a3188
26-06-2024,15,TP,Sadek,66,178266,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2737ead397c5b37e15ce28d8b2c
26-06-2024,16,Laboratoire,Werenoi,77,162840,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
26-06-2024,17,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
26-06-2024,18,Dépassé,Nuit Incolore,76,172394,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
26-06-2024,19,Decrescendo,Lomepal,77,218586,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
26-06-2024,20,Nocif,Hamza,75,229386,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
26-06-2024,21,La faille,Jul,68,291280,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273c6f5a6c929bb4da899b35fa2
26-06-2024,22,Solitaire,Werenoi,76,146440,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
26-06-2024,23,Business (feat. Naza),DYSTINCT,67,170435,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
26-06-2024,24,The Ballet Girl,Aden Foyer,78,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
26-06-2024,25,Finale - Nouvelle École,Dau,76,180000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27383a0df30f0edbc00c5fc0d2a
26-06-2024,26,Capitaine,Djadja & Dinaz,77,155920,album,34,TRUE,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
26-06-2024,27,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,93,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
26-06-2024,28,Substitution,Purple Disco Machine & Kungs,85,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
26-06-2024,29,Piranha (feat. Vacra),Nahir,27,155760,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b8fd99915aa69a6c3ac4fb69
26-06-2024,30,People,Libianca,94,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
26-06-2024,31,TRUSTFALL,P!nk,78,237200,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2735b8cf73dd4eebd286d9a2c78
26-06-2024,32,As It Was,Harry Styles,93,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
26-06-2024,33,Tek Tek (feat. MHD),DYSTINCT,66,161506,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
26-06-2024,34,Mr. Ocho,SDM,77,226653,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
26-06-2024,35,Urus,Favé,72,147788,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273583586e9318379d1add68cfe
26-06-2024,36,La bandite,Jul,79,160893,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f
26-06-2024,37,Some Kind Of Kiss,Sound Of Legend,75,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
26-06-2024,38,TQG,KAROL G,95,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
26-06-2024,39,Daylight,David Kushner,98,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
26-06-2024,40,THIS YEAR (Blessings) - French Remix,Victor Thompson & Vacra,74,134972,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732bb47476de70c0de9c9a29be
26-06-2024,41,Ciao,Werenoi,74,216333,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
26-06-2024,42,La League,Werenoi,75,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
26-06-2024,43,Entraînement,Jul,72,251266,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273c6f5a6c929bb4da899b35fa2
26-06-2024,44,Extendo,Vladimir Cauchemar & SCH & Unknown T,60,165417,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fafd7cacf6f8e44b1d553d23
26-06-2024,45,AMBER,Zola,68,182493,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
26-06-2024,46,DIE,Gazo,77,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
26-06-2024,47,Rock My Body,R3HAB & INNA & Sash!,83,137419,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27368eb565abb15fc77286076f8
26-06-2024,48,Se Grita,Morad,77,259627,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19
26-06-2024,49,"MIRAGE (feat. Ozuna, GIMS & Sfera Ebbasta)",AriBeatz & Ozuna & Sfera Ebbasta,84,206054,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734a317bdd13b1a039a24300aa
26-06-2024,50,Le feu,Kendji Girac,71,237160,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27339426a5a5bd394f721e468b1
27-06-2024,1,Bolide allemand,SDM,82,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
27-06-2024,2,Meuda,Tiakola,80,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
27-06-2024,3,C'est carré le S,Naps,60,201533,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273d33a76e9a6447e09922125a7
27-06-2024,4,Rush,Ayra Starr,83,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
27-06-2024,5,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
27-06-2024,6,Nouvelles,PLK,77,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
27-06-2024,7,Saiyan,Heuss L'enfoiré & Gazo,74,189829,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a557147daf896f6c80b79d58
27-06-2024,8,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
27-06-2024,9,LA RUE,No Limit & Gazo & Damso,80,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
27-06-2024,10,Tiki Taka,Vacra,69,174829,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
27-06-2024,11,Tattoo,Loreen,94,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
27-06-2024,12,Laboratoire,Werenoi,77,162840,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
27-06-2024,13,Demain,PLK,80,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
27-06-2024,14,TP,Sadek,66,178266,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2737ead397c5b37e15ce28d8b2c
27-06-2024,15,Decrescendo,Lomepal,77,218586,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
27-06-2024,16,Dépassé,Nuit Incolore,76,172394,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
27-06-2024,17,"1,2,3 Soleil",NAZAKEBLACK & Naza & KeBlack,71,173419,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b97a798223df384eb95a3188
27-06-2024,18,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,93,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
27-06-2024,19,Solitaire,Werenoi,76,146440,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
27-06-2024,20,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
27-06-2024,21,Nocif,Hamza,75,229386,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
27-06-2024,22,Piranha (feat. Vacra),Nahir,30,155760,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b8fd99915aa69a6c3ac4fb69
27-06-2024,23,Business (feat. Naza),DYSTINCT,68,170435,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
27-06-2024,24,La faille,Jul,68,291280,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273c6f5a6c929bb4da899b35fa2
27-06-2024,25,Capitaine,Djadja & Dinaz,77,155920,album,34,TRUE,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
27-06-2024,26,The Ballet Girl,Aden Foyer,78,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
27-06-2024,27,Daylight,David Kushner,98,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
27-06-2024,28,Finale - Nouvelle École,Dau,76,180000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27383a0df30f0edbc00c5fc0d2a
27-06-2024,29,People,Libianca,94,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
27-06-2024,30,Mr. Ocho,SDM,77,226653,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
27-06-2024,31,Urus,Favé,72,147788,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273583586e9318379d1add68cfe
27-06-2024,32,As It Was,Harry Styles,94,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
27-06-2024,33,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,93,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
27-06-2024,34,Tek Tek (feat. MHD),DYSTINCT,66,161506,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce
27-06-2024,35,Substitution,Purple Disco Machine & Kungs,85,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
27-06-2024,36,La bandite,Jul,79,160893,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f
27-06-2024,37,TRUSTFALL,P!nk,78,237200,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2735b8cf73dd4eebd286d9a2c78
27-06-2024,38,Se Grita,Morad,77,259627,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19
27-06-2024,39,AMBER,Zola,68,182493,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
27-06-2024,40,La League,Werenoi,75,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
27-06-2024,41,Ciao,Werenoi,74,216333,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
27-06-2024,42,DIE,Gazo,77,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
27-06-2024,43,Some Kind Of Kiss,Sound Of Legend,75,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
27-06-2024,44,TQG,KAROL G,95,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
27-06-2024,45,THIS YEAR (Blessings) - French Remix,Victor Thompson & Vacra,74,134972,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732bb47476de70c0de9c9a29be
27-06-2024,46,Entraînement,Jul,72,251266,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b273c6f5a6c929bb4da899b35fa2
27-06-2024,47,Rock My Body,R3HAB & INNA & Sash!,83,137419,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27368eb565abb15fc77286076f8
27-06-2024,48,Le feu,Kendji Girac,71,237160,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27339426a5a5bd394f721e468b1
27-06-2024,49,The Fool,Jain,71,207733,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273ea494aca4f8ae6a9c2b904f9
27-06-2024,50,Calm Down,Rema,81,219668,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273ffa52727feedfd1935d160c4
28-06-2024,1,Bolide allemand,SDM,82,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
28-06-2024,2,Meuda,Tiakola,80,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
28-06-2024,3,C'est carré le S,Naps,60,201533,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273d33a76e9a6447e09922125a7
28-06-2024,4,Saiyan,Heuss L'enfoiré & Gazo,74,189829,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a557147daf896f6c80b79d58
28-06-2024,5,Nouvelles,PLK,77,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
28-06-2024,6,LA RUE,No Limit & Gazo & Damso,80,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
28-06-2024,7,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
28-06-2024,8,Rush,Ayra Starr,83,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
28-06-2024,9,TP,Sadek,67,178266,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2737ead397c5b37e15ce28d8b2c
